,mileage,engine,power,PCA1,PCA2,clusters
2364,19.1,1197.0,81.86,-0.8788443994424138,-0.2950961406891961,3
2365,14.02,2179.0,118.3,1.14641034303981,-0.5420760623203795,2
2366,19.27,2143.0,167.62,1.0286120552506073,0.9006608969878044,5
2367,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
2368,11.5,2982.0,171.0,2.8610564689643727,-0.22274357027213068,2
2369,19.16,2494.0,158.2,1.3002797945333748,0.9418290146291866,5
2370,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
2371,19.1,1197.0,81.86,-0.8788443994424138,-0.2950961406891961,3
2372,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
2373,19.2,1086.0,68.05,-1.1584790518957502,-0.44570555350128743,3
2374,24.6,1193.0,55.23,-1.8345500549209508,0.5298722994617632,1
2375,28.4,1248.0,73.75,-2.026265785382458,1.4543280307205602,1
2376,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
2377,27.39,1248.0,74.0,-1.9029131490244906,1.2610088254772083,1
2378,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
2379,20.14,1498.0,88.0,-0.6238387611623296,0.08705118851755143,6
2380,25.44,936.0,57.6,-2.1742744035779022,0.6062684416832147,1
2381,22.48,1995.0,190.0,0.7402260557967301,1.6605449608951681,5
2382,17.9,2143.0,170.0,1.2185347006499805,0.6566964358268803,5
2383,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
2384,20.14,1197.0,81.86,-1.0030100025615152,-0.09373149851362475,3
2385,19.81,1086.0,68.05,-1.231306953725223,-0.32759744607138497,3
2386,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2387,25.4,1186.0,73.97,-1.7297543453821096,0.8495151678517048,1
2388,22.71,1461.0,84.8,-1.0043611298353623,0.5405532028318271,6
2389,15.8,1591.0,121.3,0.3592517127450649,-0.4164290591299178,0
2390,12.9,2755.0,174.5,2.498002129238668,-0.015267012761090269,2
2391,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
2392,23.08,1461.0,63.12,-1.2886399852220447,0.4182136531168275,1
2393,17.5,1198.0,75.0,-0.7627606459883508,-0.6658487356679003,3
2394,23.0,1498.0,98.96,-0.8439129006035149,0.7388670851960614,6
2395,15.04,1598.0,103.6,0.2611983337342334,-0.7190218730130674,0
2396,19.01,1461.0,108.5,-0.3001421991645292,0.03621233708606886,6
2397,15.73,1968.0,174.33,1.3446520086212446,0.20211726188178775,5
2398,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
2399,17.57,1193.0,88.7,-0.6245603157719276,-0.5318068957144988,3
2400,11.5,2982.0,171.0,2.8610564689643727,-0.22274357027213068,2
2401,16.09,1995.0,184.0,1.4366785750690512,0.3696299349685518,5
2402,22.7,1598.0,118.0,-0.4938500494979675,0.892948234076497,6
2403,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
2404,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
2405,22.69,1995.0,190.0,0.7151541551669114,1.7012051290267738,5
2406,19.34,1198.0,76.0,-0.9713633181914016,-0.30064084895634763,3
2407,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
2408,26.21,1248.0,88.5,-1.6014464124127916,1.1622742106683532,1
2409,17.9,2143.0,136.0,0.8419869679277442,0.3524859938877012,5
2410,24.5,1498.0,98.6,-1.0269848810957487,1.0260758058264945,1
2411,12.99,2494.0,100.6,1.3989999540733156,-0.7681737271557675,2
2412,14.74,2993.0,270.9,3.5919904006385726,1.3030256135343998,4
2413,17.6,1496.0,88.8,-0.31379578928986307,-0.398421518392487,0
2414,25.44,936.0,57.6,-2.1742744035779022,0.6062684416832147,1
2415,12.8,2354.0,177.6,2.129723152091967,-0.17454727920511695,2
2416,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
2417,19.3,1968.0,141.0,0.549302170513383,0.5951244133592969,5
2418,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
2419,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
2420,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
2421,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
2422,13.4,1794.0,125.0,0.8966245865689723,-0.7631386515314816,0
2423,17.6,2179.0,153.86,1.1128187609971,0.46925132720400065,5
2424,17.0,1197.0,80.0,-0.6487247691107969,-0.7183399226525153,3
2425,17.01,1591.0,121.3,0.21478980911611004,-0.18214904275257002,0
2426,14.0,796.0,35.0,-1.2034770300288131,-1.8694860506937383,3
2427,24.7,796.0,47.3,-2.344728382340644,0.3122989265901674,1
2428,19.27,2143.0,167.62,1.0286120552506073,0.9006608969878044,5
2429,19.81,1086.0,68.05,-1.231306953725223,-0.32759744607138497,3
2430,14.67,1798.0,177.46,1.3301254492791033,-0.04619025684438611,5
2431,21.5,1498.0,108.5,-0.5591730322762772,0.5337951838892065,6
2432,14.8,1799.0,130.2,0.7922371916041205,-0.44345409830921645,0
2433,12.05,1995.0,154.0,1.5867661877247647,-0.6810152301258738,2
2434,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
2435,11.1,2354.0,142.0,1.9384185311636868,-0.8222272486650776,2
2436,20.77,1248.0,88.76,-0.9490853134354971,0.11130855135575829,6
2437,18.6,1388.0,67.0,-0.7862687880357072,-0.44500824396307065,3
2438,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
2439,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
2440,22.3,1248.0,74.0,-1.2952180337588874,0.2754837979063822,6
2441,18.1,1493.0,110.0,-0.1418035781002421,-0.11318171403064509,0
2442,16.1,1950.0,194.0,1.4997134042460492,0.4422256277041876,5
2443,22.69,1995.0,190.0,0.7151541551669114,1.7012051290267738,5
2444,24.0,1120.0,70.0,-1.6748060455669918,0.5153322286552738,1
2445,16.95,1197.0,78.9,-0.6549376956077358,-0.7378630175981289,3
2446,16.1,1197.0,85.0,-0.48589909983477503,-0.8478609563767446,3
2447,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
2448,17.54,2993.0,313.0,3.723953084817643,2.221845294670696,4
2449,22.1,1586.0,85.7,-0.7923418881703728,0.48275929458264616,6
2450,17.43,1396.0,105.5,-0.21192722229485364,-0.32372513727470825,0
2451,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2452,28.4,1248.0,74.0,-2.023497052053618,1.4565648722054072,1
2453,19.5,1968.0,141.0,0.5254241699135559,0.633848383008445,5
2454,19.6,1461.0,108.45,-0.37113604759978747,0.1500006792540872,6
2455,10.5,2179.0,120.0,1.5854905402328812,-1.2084074060484318,2
2456,18.12,1995.0,190.0,1.2607664688729638,0.8163624225437337,5
2457,17.3,1061.0,64.0,-1.0023363060949375,-0.8602724111897709,3
2458,14.0,1061.0,64.0,-0.6083492961977881,-1.4992179104007195,3
2459,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
2460,18.0,2993.0,255.0,3.026687551147167,1.7919632003792556,4
2461,11.7,1796.0,178.0,1.6886266397792051,-0.6172458136443347,5
2462,21.64,1461.0,84.8,-0.8766138266262866,0.3333799652088832,6
2463,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
2464,17.9,2143.0,136.0,0.8419869679277442,0.3524859938877012,5
2465,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
2466,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
2467,21.13,1498.0,108.4,-0.5161062244981326,0.46126110344434323,6
2468,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
2469,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
2470,25.1,1498.0,98.6,-1.0986188828952306,1.1422477147739398,1
2471,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
2472,13.0,2987.0,265.0,3.7281841521035655,0.9108290631923295,4
2473,13.2,1995.0,170.0,1.6266666173215165,-0.31519454961306903,5
2474,12.05,1995.0,154.0,1.5867661877247647,-0.6810152301258738,2
2475,17.45,1493.0,100.0,-0.1749494093044022,-0.3285082747842539,0
2476,18.5,1197.0,85.8,-0.7635751603804138,-0.37601542783545433,3
2477,15.87,2993.0,308.43,3.8727219445750056,1.8576106857573056,4
2478,18.6,1199.0,79.4,-0.8443261515010038,-0.4130803999055962,3
2479,19.1,1197.0,85.8,-0.8352091621798958,-0.2598435188880089,3
2480,20.77,1248.0,88.8,-0.9486423161028827,0.11166644599333371,6
2481,20.45,1461.0,83.8,-0.7456146563726743,0.0940249798570625,6
2482,15.5,1198.0,86.7,-0.39440392020036774,-0.9484042506685487,3
2483,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
2484,18.7,1896.0,66.0,-0.2841167926537016,-0.222202605267337,6
2485,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
2486,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
2487,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
2488,22.7,799.0,53.64,-2.032631925526549,-0.01696019216955214,1
2489,22.9,1248.0,74.0,-1.366852035558369,0.391655706853827,1
2490,9.5,2835.0,118.6,2.367542663012196,-1.1402848481138061,2
2491,13.1,2400.0,215.0,2.555663052332109,0.23740241910108253,5
2492,12.55,2982.0,168.5,2.70800963252688,-0.04181114446257052,2
2493,16.3,1956.0,170.0,1.216239751270466,0.268721370160126,5
2494,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2495,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
2496,12.05,2179.0,120.0,1.40043603558422,-0.9082966412675317,2
2497,19.81,1086.0,68.05,-1.231306953725223,-0.32759744607138497,3
2498,12.99,2494.0,100.6,1.3989999540733156,-0.7681737271557675,2
2499,11.36,2755.0,171.5,2.648637933911258,-0.3402836768776956,2
2500,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
2501,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2502,17.01,1582.0,126.2,0.2597528615720517,-0.14206978267771023,0
2503,12.99,2494.0,100.0,1.3923549940840998,-0.7735421467193999,2
2504,20.54,1598.0,103.6,-0.3954466827610157,0.34588729233851284,6
2505,14.8,2499.0,80.0,0.959929378342533,-0.5999470773889487,2
2506,11.18,2696.0,184.0,2.747571120163102,-0.2879606362818326,2
2507,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
2508,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
2509,18.0,1198.0,86.7,-0.6928789276982082,-0.46435463005419414,3
2510,23.1,998.0,67.04,-1.7262593717364867,0.2635828698942931,1
2511,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
2512,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
2513,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
2514,15.06,1995.0,177.0,1.4821257449506422,0.10756992969972437,5
2515,17.11,1968.0,174.33,1.1798938044824367,0.46931265246091136,5
2516,20.45,1461.0,83.8,-0.7456146563726743,0.0940249798570625,6
2517,11.56,3200.0,199.3,3.392680162950461,0.133228254499999,4
2518,22.5,998.0,67.0,-1.655068367269619,0.1470530663092721,1
2519,13.5,1799.0,130.0,0.9452292088399259,-0.6969493742165584,0
2520,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
2521,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
2522,12.07,2967.0,241.4,3.557172604673997,0.5112429169805979,4
2523,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
2524,23.84,1199.0,83.83,-1.420867812629433,0.641124436013578,1
2525,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
2526,20.46,1461.0,83.8,-0.7468085564026659,0.09596117833952024,6
2527,13.49,2179.0,138.03,1.4281954789414026,-0.46816305190650487,2
2528,18.5,1197.0,80.0,-0.8278097736095011,-0.42791015028390245,3
2529,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2530,22.0,814.0,55.0,-1.9184901461360613,-0.13405427988377142,1
2531,14.84,2143.0,170.0,1.583868109827337,0.06421970019491036,5
2532,16.82,1998.0,189.08,1.4088859077181506,0.5576793208360792,5
2533,26.0,624.0,35.0,-2.813969152214377,0.38204020816182965,1
2534,26.21,1248.0,88.5,-1.6014464124127916,1.1622742106683532,1
2535,22.0,1582.0,126.2,-0.33600325339363774,0.8240932600685414,6
2536,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
2537,18.12,1995.0,190.0,1.2607664688729638,0.8163624225437337,5
2538,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
2539,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
2540,18.88,1995.0,184.0,1.1035804667014613,0.9098293115741715,5
2541,26.59,1248.0,74.0,-1.8074011466251816,1.1061129468806146,1
2542,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2543,16.95,1498.0,97.6,-0.1366652917676302,-0.44470141436824423,0
2544,14.39,1998.0,163.7,1.4179218074622175,-0.13990105794273147,5
2545,17.5,1298.0,85.8,-0.5397722463011101,-0.527407927654296,3
2546,19.09,1396.0,69.0,-0.8143496932840557,-0.32889504597442476,3
2547,24.0,1120.0,70.0,-1.6748060455669918,0.5153322286552738,1
2548,22.3,1248.0,74.0,-1.2952180337588874,0.2754837979063822,6
2549,17.8,1399.0,68.0,-0.6683101491340893,-0.5863577384747727,3
2550,19.87,1461.0,83.8,-0.6763684546331755,-0.018274532125467466,6
2551,24.0,1120.0,70.0,-1.6748060455669918,0.5153322286552738,1
2552,19.4,1198.0,86.8,-0.8589174385654629,-0.19239210591621714,3
2553,12.3,1781.0,163.2,1.4375767569301936,-0.6397663089800589,5
2554,24.7,796.0,47.3,-2.344728382340644,0.3122989265901674,1
2555,16.2,1599.0,103.2,0.11930974812790508,-0.4975837028650797,0
2556,20.77,1248.0,88.8,-0.9486423161028827,0.11166644599333371,6
2557,12.9,1598.0,102.5,0.5045105135054889,-1.1432104507922813,0
2558,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
2559,20.34,1498.0,103.2,-0.47937777536868653,0.26177512044539153,6
2560,17.4,1497.0,117.3,0.02675160199653488,-0.18172746621040667,0
2561,16.8,1341.0,83.0,-0.44275603593574014,-0.6700164660332667,3
2562,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
2563,18.9,1197.0,81.86,-0.8549663988425862,-0.333820110338345,3
2564,26.2,998.0,58.2,-2.19427079154159,0.7847096845519059,1
2565,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
2566,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
2567,19.87,1461.0,83.8,-0.6763684546331755,-0.018274532125467466,6
2568,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
2569,12.8,2494.0,102.0,1.4371889612846553,-0.7924351860073156,2
2570,25.4,624.0,37.5,-2.714647817126495,0.28823671406285306,1
2571,18.12,1196.0,86.8,-0.7081658171241959,-0.4410616967881306,3
2572,18.6,1197.0,81.83,-0.8194816459423063,-0.39217448579024866,3
2573,15.4,1497.0,117.3,0.265531607994807,-0.56896716270189,0
2574,27.4,1498.0,98.6,-1.3732158897932434,1.5875733657391455,1
2575,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
2576,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
2577,14.16,1968.0,174.3,1.5317620653304276,-0.10213432084220879,5
2578,25.8,1498.0,98.6,-1.1821918849946258,1.277781608545959,1
2579,11.0,2993.0,235.0,3.6409189058339226,0.25767694387130974,4
2580,15.6,1196.0,70.0,-0.5933618892644186,-1.0792994621491125,3
2581,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
2582,19.81,1086.0,68.05,-1.231306953725223,-0.32759744607138497,3
2583,21.66,1498.0,103.52,-0.6334286006666312,0.5202164772303749,6
2584,17.85,2967.0,300.0,3.51608947961908,2.1546812838891007,4
2585,15.04,1991.0,183.0,1.5468279801075302,0.15570935813640635,5
2586,10.4,2773.0,201.0,3.108571111172189,-0.2546857699253938,2
2587,20.73,1373.0,91.1,-0.789170469505897,0.17676216355936816,6
2588,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
2589,16.5,1493.0,70.0,-0.39377690591601955,-0.7808681087993371,3
2590,24.07,998.0,67.1,-1.841403178646727,0.4519309646490257,1
2591,17.5,1197.0,85.8,-0.6441851573812777,-0.5696352760811961,3
2592,17.57,1193.0,88.7,-0.6245603157719276,-0.5318068957144988,3
2593,10.91,3198.0,197.2,3.4449587225400164,-0.012250300449811981,4
2594,15.8,2148.0,170.0,1.474422662942234,0.25218521730423366,5
2595,16.95,1197.0,78.9,-0.6549376956077358,-0.7378630175981289,3
2596,17.0,1497.0,118.0,0.08226005651694113,-0.2529122493511317,0
2597,19.3,1968.0,141.0,0.549302170513383,0.5951244133592969,5
2598,25.0,1396.0,69.0,-1.5199446110089507,0.8153982571579098,1
2599,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
2600,19.67,1582.0,126.2,-0.05782454640565064,0.3729590136559633,6
2601,19.0,998.0,66.1,-1.2471707967564662,-0.5386690318962734,3
2602,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
2603,17.3,1497.0,117.3,0.03869060229644823,-0.2010894510349804,0
2604,20.36,1197.0,78.9,-1.0620576058347901,-0.0776193350801491,6
2605,0.0,3597.0,262.6,5.884286982411733,-1.372666181460715,4
2606,22.54,1396.0,88.73,-1.0077367693190247,0.5156249604575023,6
2607,23.1,998.0,67.04,-1.7262593717364867,0.2635828698942931,1
2608,13.4,1798.0,157.8,1.264017564108031,-0.4679926784848389,5
2609,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
2610,27.3,1498.0,98.6,-1.36127688949333,1.5682113809145717,1
2611,15.0,2143.0,204.0,1.9413134420697113,0.3994093178534081,5
2612,17.9,2143.0,136.0,0.8419869679277442,0.3524859938877012,5
2613,18.5,1985.0,163.0,0.9060371562304398,0.6441781589268278,5
2614,11.8,2967.0,246.7,3.648105052055172,0.5063865974330021,4
2615,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
2616,22.69,1995.0,190.0,0.7151541551669114,1.7012051290267738,5
2617,22.32,1582.0,126.32,-0.3728790623555183,0.8871252954199054,6
2618,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
2619,20.0,1399.0,68.0,-0.9309681557321888,-0.16039407233414074,6
2620,18.15,1198.0,82.0,-0.7628396147302701,-0.47736427273245496,3
2621,17.0,1405.0,70.0,-0.5444455329111793,-0.720850329840498,3
2622,18.49,1493.0,100.0,-0.29911501242350375,-0.12714363260868253,6
2623,15.17,1968.0,181.0,1.4853802155142113,0.15336907767988758,5
2624,21.5,1197.0,81.8,-1.1660449026392619,0.1690546531442208,6
2625,31.79,998.0,58.33,-2.860221166975765,1.8682077938177235,1
2626,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
2627,12.7,2609.0,116.6,1.7297079758523808,-0.6330849838683804,2
2628,12.6,1991.0,112.0,1.0518193220348704,-0.9519860532797246,0
2629,17.92,1086.0,62.1,-1.0715557012832473,-0.7467757865951928,3
2630,18.18,2967.0,250.0,2.922944112861371,1.7712075368408142,4
2631,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
2632,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2633,19.5,1199.0,86.76,-0.8702656449991775,-0.17296992317053592,3
2634,16.36,2179.0,187.7,1.6356381081078073,0.5319415787681572,5
2635,16.82,1998.0,189.08,1.4088859077181506,0.5576793208360792,5
2636,21.1,814.0,55.2,-1.8088241567737666,-0.30652267011706125,3
2637,16.77,2967.0,241.38,2.9958180919117505,1.4210772564167968,4
2638,17.19,1197.0,81.86,-0.6508094937140635,-0.6649100508385631,3
2639,28.4,1248.0,74.0,-2.023497052053618,1.4565648722054072,1
2640,22.7,1498.0,89.84,-0.909099291539856,0.5991811533551237,6
2641,18.9,998.0,67.1,-1.2241568631411925,-0.5490836507814602,3
2642,20.34,1498.0,103.2,-0.47937777536868653,0.26177512044539153,6
2643,17.6,1496.0,88.7,-0.314903282621399,-0.3993162549864257,0
2644,18.7,1199.0,88.7,-0.7532682719680702,-0.31050791184471754,3
2645,20.14,1498.0,88.73,-0.615754059842117,0.09358276565330442,6
2646,21.66,1498.0,108.62,-0.5769464407582957,0.5658480435212518,6
2647,16.8,1497.0,116.3,0.08731067048065644,-0.3068467410972389,0
2648,16.5,1198.0,86.8,-0.5126864298679681,-0.7538896658288682,3
2649,14.3,1598.0,103.52,0.3486609412883652,-0.8630163499900672,0
2650,16.8,1493.0,110.0,0.013403425798635028,-0.3648875167501096,0
2651,21.19,1396.0,88.76,-0.8462280172707304,0.25450658630393286,6
2652,21.4,1197.0,83.1,-1.1397084890293803,0.1613242440408502,6
2653,11.1,2354.0,158.8,2.124477410861733,-0.6719115008833655,2
2654,19.1,1197.0,85.8,-0.8352091621798958,-0.2598435188880089,3
2655,19.3,1248.0,73.9,-0.9381555180930149,-0.3062704834247821,3
2656,23.4,1248.0,74.0,-1.4265470370579372,0.48846563097669793,1
2657,20.85,1197.0,83.14,-1.0736009900472412,0.05519122214326833,6
2658,18.9,1197.0,82.0,-0.8534159081784357,-0.33256747910683077,3
2659,17.8,1399.0,68.0,-0.6683101491340893,-0.5863577384747727,3
2660,23.9,1582.0,126.2,-0.5628442590919963,1.1919709717354507,6
2661,20.0,1399.0,68.05,-0.9304144090664209,-0.1599467040371714,6
2662,21.12,1248.0,88.8,-0.9904288171525806,0.17943339287934365,6
2663,13.5,1799.0,130.0,0.9452292088399259,-0.6969493742165584,0
2664,19.7,796.0,46.3,-1.7588533006603226,-0.6647476805779294,3
2665,22.48,1995.0,190.0,0.7402260557967301,1.6605449608951681,5
2666,16.0,2179.0,140.0,1.15034419004483,0.03544907809090088,5
2667,23.2,1248.0,73.94,-1.4033335324570315,0.4492048193711863,1
2668,24.3,1248.0,88.5,-1.3734115066844415,0.7924603005189864,1
2669,15.1,1196.0,73.0,-0.5004420878187709,-1.1492672884538204,3
2670,17.5,1197.0,85.8,-0.6441851573812777,-0.5696352760811961,3
2671,17.01,1582.0,126.2,0.2597528615720517,-0.14206978267771023,0
2672,22.5,998.0,67.04,-1.6546253699370046,0.14741096094684764,1
2673,27.62,793.0,47.0,-2.6997710446891703,0.8737303960098716,1
